year,month,ifo,peak_time,peak_time_ns,start_time,start_time_ns,duration,search,process_id,event_id,peak_frequency,central_freq,bandwidth,channel,amplitude,snr,confidence,chisq,chisq_dof,param_one_name,param_one_value
2016,August,L1,1187175716,226562023,1187175714,0,4.5,OMICRON,process:process_id:0,sngl_burst:event_id:33,26.94878,1492.251343,2974.185547,LSC-DARM_OUT_DQ,0.458643,1121.925537,0,0,0,phase,-1.48667
2016,August,L1,1187182994,367187023,1187182991,750000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:9,34.753849,2480.106201,4949.895508,LSC-DARM_OUT_DQ,0.971196,2559.384277,0,0,0,phase,2.47924
2016,August,L1,1187260231,789062023,1187260229,250000000,5.75,OMICRON,process:process_id:0,sngl_burst:event_id:25,26.94878,2479.767578,4950.573242,LSC-DARM_OUT_DQ,0.600775,1729.807861,0,0,0,phase,0.18894
2016,August,L1,1187269104,664062023,1187269102,500000000,4,OMICRON,process:process_id:0,sngl_burst:event_id:93,26.94878,1158.445435,2303.585693,LSC-DARM_OUT_DQ,0.408549,1122.300903,0,0,0,phase,-1.37642
2016,August,L1,1187307748,117187023,1187307742,609375000,6.39062,OMICRON,process:process_id:0,sngl_burst:event_id:66,20.89658,3819.590088,7631.180176,LSC-DARM_OUT_DQ,2.48374,2102.813721,0,0,0,phase,2.06462
2016,August,L1,1187400053,679687023,1187400051,250000000,4.5,OMICRON,process:process_id:0,sngl_burst:event_id:35,34.753849,1660.142944,3306.980957,LSC-DARM_OUT_DQ,0.519754,1397.605225,0,0,0,phase,-2.00146
2016,August,L1,1187436653,445312023,1187436650,250000000,6,OMICRON,process:process_id:0,sngl_burst:event_id:496,34.753849,2870.822998,5731.328613,LSC-DARM_OUT_DQ,1.04463,2780.19751,0,0,0,phase,-0.13617
2016,August,L1,1187440054,23437023,1187440051,250000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:63,34.753849,1492.251343,2974.185547,LSC-DARM_OUT_DQ,0.842039,2281.104004,0,0,0,phase,0.89252
2016,August,L1,1187475647,39062023,1187475644,500000000,5,OMICRON,process:process_id:0,sngl_burst:event_id:44,26.94878,2735.012939,5456.721191,LSC-DARM_OUT_DQ,0.506283,1435.891357,0,0,0,phase,-0.97062
2016,August,L1,1187432723,101562023,1187432720,250000000,4.75,OMICRON,process:process_id:0,sngl_burst:event_id:34,26.94878,1157.698364,2305.079834,LSC-DARM_OUT_DQ,0.616008,1740.063354,0,0,0,phase,-0.78909
2016,August,L1,1187578752,164062023,1187578749,500000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:18,34.753849,3322.834473,6635.351562,LSC-DARM_OUT_DQ,0.822948,2287.050537,0,0,0,phase,0.42037
2016,August,L1,1187649343,351562023,1187649341,500000000,4,OMICRON,process:process_id:0,sngl_burst:event_id:65,26.94878,2041.870117,4070.435059,LSC-DARM_OUT_DQ,0.412694,1033.635986,0,0,0,phase,3.06047
2016,August,L1,1187649672,476562023,1187649670,250000000,4.25,OMICRON,process:process_id:0,sngl_burst:event_id:79,26.94878,898.279968,1786.24292,LSC-DARM_OUT_DQ,0.433542,1077.689697,0,0,0,phase,0.37309
2016,August,L1,1187766868,615233898,1187766866,93750000,5.15625,OMICRON,process:process_id:0,sngl_burst:event_id:76,74.540878,1923.699341,3837.081787,LSC-DARM_OUT_DQ,0.963421,1438.984741,0,0,0,phase,0.44906
2016,August,L1,1187753847,656250000,1187753839,500000000,21.875,OMICRON,process:process_id:0,sngl_burst:event_id:24,100.524879,2518.291016,5023.276855,LSC-DARM_OUT_DQ,1.10483,1135.056885,0,0,0,phase,1.20746
2016,August,L1,1187839926,726562023,1187839925,0,3.5,OMICRON,process:process_id:0,sngl_burst:event_id:234,34.753849,254.424454,495.543823,LSC-DARM_OUT_DQ,0.488307,1204.675903,0,0,0,phase,-0.08245
2016,August,L1,1187839932,23437023,1187839930,250000000,3.5,OMICRON,process:process_id:0,sngl_burst:event_id:235,34.753849,1254.935181,2496.565186,LSC-DARM_OUT_DQ,0.443299,1093.639282,0,0,0,phase,-1.66334
2016,August,L1,1187845620,85937023,1187845619,0,6.25,OMICRON,process:process_id:0,sngl_burst:event_id:869,34.753849,198.032425,382.759766,LSC-DARM_OUT_DQ,0.512334,1228.128174,0,0,0,phase,-0.80572
2016,August,L1,1187908153,54687023,1187908150,250000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:238,34.753849,2555.064209,5099.811035,LSC-DARM_OUT_DQ,1.24492,3505.1604,0,0,0,phase,2.96351
2016,August,L1,1186866236,750000000,1186866222,687743902,14.31226,OMICRON,process:process_id:0,sngl_burst:event_id:381,9.50975,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.111873,1840.755615,0,0,0,phase,-1.38884
2016,August,L1,1187353744,750000000,1187353733,250000000,11.75,OMICRON,process:process_id:0,sngl_burst:event_id:84,7.55923,1491.671997,2975.343994,LSC-MCL_IN1_DQ,0.330037,2723.264893,0,0,0,phase,-2.91573
2016,August,L1,1187911560,750000000,1187911549,0,12,OMICRON,process:process_id:0,sngl_burst:event_id:2969,7.8814,897.700684,1787.401367,LSC-MCL_IN1_DQ,0.152176,1247.657104,0,0,0,phase,0.17906
2016,August,L1,1185686036,750000000,1185686027,0,10,OMICRON,process:process_id:0,sngl_burst:event_id:1894,7.25023,3900.092773,7792.185547,LSC-MCL_OUT_DQ,1064.420044,1087.278687,0,0,0,phase,0.05098
2016,August,L1,1186866236,750000000,1186866222,687743902,14.31226,OMICRON,process:process_id:0,sngl_burst:event_id:383,9.50975,3900.092773,7792.185547,LSC-MCL_OUT_DQ,715.424988,2039.571655,0,0,0,phase,0.92111
2016,August,L1,1187353744,750000000,1187353733,0,12,OMICRON,process:process_id:0,sngl_burst:event_id:82,7.55923,1491.671997,2975.343994,LSC-MCL_OUT_DQ,2462.840088,2915.919434,0,0,0,phase,-0.98976
2016,August,L1,1187911560,500000000,1187911549,0,12,OMICRON,process:process_id:0,sngl_burst:event_id:2969,4.58109,897.700684,1787.401367,LSC-MCL_OUT_DQ,13787.2002,1498.005737,0,0,0,phase,-1.60187
2016,August,L1,1187998547,460937023,1187998545,500000000,7.875,OMICRON,process:process_id:0,sngl_burst:event_id:306,34.100979,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.009511,1112.899658,0,0,0,phase,-2.51762
2016,August,L1,1187360072,546875000,1187360066,0,17,OMICRON,process:process_id:0,sngl_burst:event_id:51,9.66701,21.34124,34.68248,LSC-POP_A_RF45_I_ERR_DQ,37.143002,1404.219849,0,0,0,phase,-2.39531
2016,September,L1,1188487085,429687023,1188487083,0,5,OMICRON,process:process_id:0,sngl_burst:event_id:30,26.94878,2480.106201,4949.895508,LSC-DARM_OUT_DQ,0.556012,1456.098022,0,0,0,phase,-1.19626
2016,September,L1,1188272197,750000000,1188272185,0,13,OMICRON,process:process_id:0,sngl_burst:event_id:11,9.71029,17.30175,26.603491,LSC-MICH_IN1_DQ,15.3554,1335.991455,0,0,0,phase,2.76362
2016,September,L1,1188272197,750000000,1188272185,0,13,OMICRON,process:process_id:0,sngl_burst:event_id:244,9.71029,3900.092773,7792.185547,LSC-MICH_OUT_DQ,6.28363,1266.671631,0,0,0,phase,0.42888
2016,September,L1,1188348236,140625000,1188348225,0,17,OMICRON,process:process_id:0,sngl_burst:event_id:3,9.66701,33.000511,58.00103,LSC-POP_A_RF45_I_ERR_DQ,11.9386,1093.850708,0,0,0,phase,0.29236
2016,Octomber,L1,1193468242,855468034,1193468237,203125000,10.79688,OMICRON,process:process_id:0,sngl_burst:event_id:57,504.578613,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.054158,5043.085938,0,0,0,phase,-1.34466
2016,Octomber,L1,1193468254,558593034,1193468250,687500000,13.42188,OMICRON,process:process_id:0,sngl_burst:event_id:60,494.144318,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.103581,6195.881348,0,0,0,phase,-2.00987
2016,Octomber,L1,1193468327,699218034,1193468318,46875000,24.460939,OMICRON,process:process_id:0,sngl_burst:event_id:81,494.144318,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.087405,5228.268555,0,0,0,phase,-1.02387
2016,Octomber,L1,1193468382,163085937,1193468371,117187023,23.59375,OMICRON,process:process_id:0,sngl_burst:event_id:96,893.004639,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.065165,10029.4668,0,0,0,phase,-2.82634
2016,November,L1,1194040352,991271972,1194040351,500000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:233,4363.313965,3900.092773,7792.185547,LSC-DARM_OUT_DQ,0.107419,1482.865234,0,0,0,phase,2.22293
2016,November,L1,1194394427,468750000,1194394417,250000000,13.25,OMICRON,process:process_id:0,sngl_burst:event_id:89,40.583939,3668.672363,7308.807617,LSC-DARM_OUT_DQ,1.05943,1262.779053,0,0,0,phase,-0.24419
2016,November,L1,1194394483,281250000,1194394477,0,10.25,OMICRON,process:process_id:0,sngl_burst:event_id:111,44.742939,77.526413,126.515762,LSC-DARM_OUT_DQ,1.30297,1395.494141,0,0,0,phase,-2.00868
2016,November,L1,1194040356,500000000,1194040346,0,11,OMICRON,process:process_id:0,sngl_burst:event_id:123,4.58109,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.84685,1073.223267,0,0,0,phase,2.9964
2016,November,L1,1194209808,923827886,1194209805,500000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:322,74.540878,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.041764,1959.174438,0,0,0,phase,-0.00421
2016,November,L1,1194225552,357422113,1194225548,500000000,43.5,OMICRON,process:process_id:0,sngl_burst:event_id:45,96.129883,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.041076,1318.714233,0,0,0,phase,0.38386
2016,November,L1,1194221885,166503906,1194221883,710937023,3.79688,OMICRON,process:process_id:0,sngl_burst:event_id:189,4977.719727,4005.748779,7580.873535,LSC-MCL_IN1_DQ,0.003991,1456.124512,0,0,0,phase,-0.99002
2016,November,L1,1194221889,575195074,1194221887,933593034,12.06641,OMICRON,process:process_id:0,sngl_burst:event_id:191,2500.090332,4015.164551,7562.04248,LSC-MCL_IN1_DQ,0.009259,2371.286865,0,0,0,phase,0.10575
2016,November,L1,1194221914,467772960,1194221900,0,60,OMICRON,process:process_id:0,sngl_burst:event_id:192,2500.090332,3901.419189,7789.533203,LSC-MCL_IN1_DQ,0.007894,1651.714111,0,0,0,phase,1.76553
2016,November,L1,1194221963,489257097,1194221960,0,60,OMICRON,process:process_id:0,sngl_burst:event_id:193,2500.090332,3988.872314,7614.626465,LSC-MCL_IN1_DQ,0.005658,1014.722229,0,0,0,phase,1.26609
2016,November,L1,1194395053,750000000,1194395027,500000000,26.5,OMICRON,process:process_id:0,sngl_burst:event_id:161,8.56751,3900.092773,7792.185547,LSC-MCL_IN1_DQ,3.07952,24221.75977,0,0,0,phase,-2.52303
2016,November,L1,1194313547,500000000,1194313535,0,13,OMICRON,process:process_id:0,sngl_burst:event_id:22,5.19213,2479.5271,4951.054199,LSC-MCL_IN1_DQ,0.952038,2088.958496,0,0,0,phase,2.96485
2016,November,L1,1194397924,38085937,1194397916,0,22.5,OMICRON,process:process_id:0,sngl_burst:event_id:4,206.181656,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.031595,1690.084351,0,0,0,phase,2.66303
2016,November,L1,1194407883,331053972,1194407883,0,13.375,OMICRON,process:process_id:0,sngl_burst:event_id:5,206.181656,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.032348,1997.531982,0,0,0,phase,2.54332
2016,November,L1,1194485690,374022960,1194485673,500000000,23,OMICRON,process:process_id:0,sngl_burst:event_id:9,159.877045,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.035272,1795.397461,0,0,0,phase,-2.25119
2016,November,L1,1194677439,719726085,1194677434,625000000,22.125,OMICRON,process:process_id:0,sngl_burst:event_id:21,159.877045,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.036088,2492.34082,0,0,0,phase,1.73697
2016,November,L1,1194660898,694335937,1194660894,0,23,OMICRON,process:process_id:0,sngl_burst:event_id:22,206.181656,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.030497,2413.821289,0,0,0,phase,-1.98655
2016,November,L1,1194667567,750000000,1194667553,375000000,14.625,OMICRON,process:process_id:0,sngl_burst:event_id:59,13.55932,2479.5271,4951.054199,LSC-MCL_IN1_DQ,0.071158,2032.11731,0,0,0,phase,0.89132
2016,November,L1,1194040356,500000000,1194040344,0,13,OMICRON,process:process_id:0,sngl_burst:event_id:124,4.58109,3900.092773,7792.185547,LSC-MCL_OUT_DQ,15030.90039,1546.40686,0,0,0,phase,-1.80263
2016,November,L1,1194209808,923827886,1194209805,500000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:321,74.540878,3900.092773,7792.185547,LSC-MCL_OUT_DQ,593.97699,1955.223145,0,0,0,phase,-2.09405
2016,November,L1,1194225552,357422113,1194225548,500000000,43.5,OMICRON,process:process_id:0,sngl_burst:event_id:44,96.129883,3900.092773,7792.185547,LSC-MCL_OUT_DQ,732.182983,1312.937744,0,0,0,phase,-1.6407
2016,November,L1,1194221885,166503906,1194221883,710937023,3.79688,OMICRON,process:process_id:0,sngl_burst:event_id:188,4977.719727,4005.748779,7580.873535,LSC-MCL_OUT_DQ,609.780029,1456.085327,0,0,0,phase,2.256
2016,November,L1,1194221889,575195074,1194221887,933593034,12.06641,OMICRON,process:process_id:0,sngl_burst:event_id:190,2500.090332,4015.164551,7562.04248,LSC-MCL_OUT_DQ,1363.719971,2371.088867,0,0,0,phase,-2.75736
2016,November,L1,1194221914,467772960,1194221900,0,60,OMICRON,process:process_id:0,sngl_burst:event_id:191,2500.090332,3900.672119,7791.027344,LSC-MCL_OUT_DQ,1162.930054,1651.965942,0,0,0,phase,-1.09763
2016,November,L1,1194221963,489257097,1194221960,0,60,OMICRON,process:process_id:0,sngl_burst:event_id:192,2500.090332,3988.872314,7614.626465,LSC-MCL_OUT_DQ,833.314026,1014.658386,0,0,0,phase,-1.59684
2016,November,L1,1194313547,500000000,1194313533,0,15,OMICRON,process:process_id:0,sngl_burst:event_id:20,5.08491,2479.5271,4951.054199,LSC-MCL_OUT_DQ,13810.5,2763.150879,0,0,0,phase,-2.09968
2016,November,L1,1194397924,38085937,1194397915,500000000,23,OMICRON,process:process_id:0,sngl_burst:event_id:4,206.181656,3900.092773,7792.185547,LSC-MCL_OUT_DQ,1179.109985,1684.219116,0,0,0,phase,0.69051
2016,November,L1,1194395053,750000000,1194395032,500000000,21.5,OMICRON,process:process_id:0,sngl_burst:event_id:164,8.0476,3900.092773,7792.185547,LSC-MCL_OUT_DQ,23383.40039,25054.56836,0,0,0,phase,1.91806
2016,November,L1,1194407883,331053972,1194407883,0,13.375,OMICRON,process:process_id:0,sngl_burst:event_id:5,206.181656,3900.092773,7792.185547,LSC-MCL_OUT_DQ,1216.369995,2000.458618,0,0,0,phase,0.57033
2016,November,L1,1194485690,374022960,1194485674,0,22.5,OMICRON,process:process_id:0,sngl_burst:event_id:10,159.877045,3900.092773,7792.185547,LSC-MCL_OUT_DQ,1032.680054,1800.289062,0,0,0,phase,2.06445
2016,November,L1,1194660898,694335937,1194660894,0,23,OMICRON,process:process_id:0,sngl_burst:event_id:22,206.181656,3900.092773,7792.185547,LSC-MCL_OUT_DQ,1150.880005,2418.352295,0,0,0,phase,2.32392
2016,November,L1,1194667567,750000000,1194667553,500000000,14.5,OMICRON,process:process_id:0,sngl_burst:event_id:58,13.55932,2479.5271,4951.054199,LSC-MCL_OUT_DQ,369.540009,2200.710205,0,0,0,phase,-2.59203
2016,November,L1,1194677439,719726085,1194677434,625000000,22.125,OMICRON,process:process_id:0,sngl_burst:event_id:23,159.877045,3900.092773,7792.185547,LSC-MCL_OUT_DQ,1074.290039,2495.930176,0,0,0,phase,-0.23009
2016,November,L1,1194682306,101562023,1194682303,0,9.75,OMICRON,process:process_id:0,sngl_burst:event_id:38,20.89658,3900.092773,7792.185547,LSC-MICH_IN1_DQ,3.18674,1377.649048,0,0,0,phase,2.57599
2016,November,L1,1194682306,113281011,1194682303,500000000,16.5,OMICRON,process:process_id:0,sngl_burst:event_id:469,44.819481,3900.092773,7792.185547,LSC-MICH_OUT_DQ,3.36627,1040.183105,0,0,0,phase,2.44666
2016,November,L1,1194063089,476562023,1194063087,0,12.8125,OMICRON,process:process_id:0,sngl_burst:event_id:230,228.075043,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.008018,1035.266846,0,0,0,phase,-1.88666
2016,November,L1,1194063124,525389909,1194063122,500000000,6.5,OMICRON,process:process_id:0,sngl_burst:event_id:243,944.451477,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.005358,1199.452393,0,0,0,phase,-3.11383
2016,November,L1,1194682306,109375000,1194682301,941406011,9.63281,OMICRON,process:process_id:0,sngl_burst:event_id:93,16.00597,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.029203,2144.80957,0,0,0,phase,-2.49349
2016,November,L1,1194394786,46875000,1194394770,500000000,29.5,OMICRON,process:process_id:0,sngl_burst:event_id:58,9.66701,21.34124,34.68248,LSC-POP_A_RF45_I_ERR_DQ,13.8058,1145.006226,0,0,0,phase,2.46124
2016,November,L1,1194682306,117187023,1194682304,0,6.75,OMICRON,process:process_id:0,sngl_burst:event_id:2,20.59572,489.261597,970.523193,LSC-POP_A_RF45_I_ERR_DQ,3.70724,1042.690552,0,0,0,phase,-2.47638
2016,December,L1,1164833256,812500000,1164833212,0,45,OMICRON,process:process_id:0,sngl_burst:event_id:360,36.15704,3900.092773,7792.185547,LSC-DARM_OUT_DQ,1.33873,1036.346558,0,0,0,phase,-0.02869
2016,December,L1,1164826376,937500000,1164826335,0,42,OMICRON,process:process_id:0,sngl_burst:event_id:324,41.843979,3900.092773,7792.185547,LSC-DARM_OUT_DQ,2.76036,1291.029175,0,0,0,phase,0.82346
2016,December,L1,1165170264,507812023,1165170260,250000000,9,OMICRON,process:process_id:0,sngl_burst:event_id:7344,34.753849,1492.998291,2972.691406,LSC-DARM_OUT_DQ,0.787171,1327.834229,0,0,0,phase,1.30932
2016,December,L1,1165184642,882812023,1165184639,750000000,6.25,OMICRON,process:process_id:0,sngl_burst:event_id:2776,34.753849,2480.853271,4948.401367,LSC-DARM_OUT_DQ,0.582278,1086.65625,0,0,0,phase,-0.03904
2016,December,L1,1165136317,875000000,1165136268,0,50,OMICRON,process:process_id:0,sngl_burst:event_id:326,24.834829,1293.695068,2579.390137,LSC-DARM_OUT_DQ,2.30855,1090.071655,0,0,0,phase,-2.50443
2016,December,L1,1165462286,937500000,1165462280,0,7,OMICRON,process:process_id:0,sngl_burst:event_id:221,31.243,3900.092773,7792.185547,LSC-DARM_OUT_DQ,1.14868,1817.294556,0,0,0,phase,1.47521
2016,December,L1,1165515167,226562023,1165515165,750000000,12.25,OMICRON,process:process_id:0,sngl_burst:event_id:155,34.753849,3900.092773,7792.185547,LSC-DARM_OUT_DQ,1.40209,1222.157715,0,0,0,phase,2.62401
2016,December,L1,1165787047,304687023,1165787043,750000000,7.5,OMICRON,process:process_id:0,sngl_burst:event_id:882,34.753849,3206.379883,6399.45459,LSC-DARM_OUT_DQ,1.30929,2242.059814,0,0,0,phase,-2.08472
2016,December,L1,1165754541,875000000,1165754518,0,24,OMICRON,process:process_id:0,sngl_burst:event_id:30,24.834829,3740.75,7473.5,LSC-DARM_OUT_DQ,2.90029,1448.572388,0,0,0,phase,-0.59598
2016,December,L1,1165819026,875000000,1165819013,0,14,OMICRON,process:process_id:0,sngl_burst:event_id:92,24.834829,1213.522339,2419.044434,LSC-DARM_OUT_DQ,1.4617,1079.480835,0,0,0,phase,-1.89993
2016,December,L1,1165964453,57616949,1165964451,718750000,2.78125,OMICRON,process:process_id:0,sngl_burst:event_id:550,265.897278,1493.96167,2970.764648,LSC-DARM_OUT_DQ,1.41726,1254.859253,0,0,0,phase,-0.24769
2016,December,L1,1165923569,867187023,1165923561,375000000,10.625,OMICRON,process:process_id:0,sngl_burst:event_id:475,26.94878,3900.092773,7792.185547,LSC-DARM_OUT_DQ,1.52399,1580.413696,0,0,0,phase,-0.90364
2016,December,L1,1165906730,7812023,1165906725,500000000,9.25,OMICRON,process:process_id:0,sngl_burst:event_id:13,34.753849,3664.864502,7316.423828,LSC-DARM_OUT_DQ,1.2267,2473.888184,0,0,0,phase,-1.73682
2016,December,L1,1166395073,296875000,1166395043,0,35,OMICRON,process:process_id:0,sngl_burst:event_id:12,32.667789,2861.326172,5714.652344,LSC-DARM_OUT_DQ,0.872826,1486.464233,0,0,0,phase,-2.22391
2016,December,L1,1164826376,750000000,1164826335,0,42,OMICRON,process:process_id:0,sngl_burst:event_id:1132,12.21585,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.041151,1491.201416,0,0,0,phase,1.52783
2016,December,L1,1164833256,937500000,1164833212,0,45,OMICRON,process:process_id:0,sngl_burst:event_id:1066,28.740959,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.060171,3254.168701,0,0,0,phase,0.17457
2016,December,L1,1165465526,937500000,1165465495,0,32,OMICRON,process:process_id:0,sngl_burst:event_id:988,28.740959,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.023116,1580.076782,0,0,0,phase,0.4028
2016,December,L1,1165486467,875000000,1165486437,0,31,OMICRON,process:process_id:0,sngl_burst:event_id:1317,26.439289,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.022613,1237.562256,0,0,0,phase,-2.94102
2016,December,L1,1165462286,875000000,1165462280,0,7,OMICRON,process:process_id:0,sngl_burst:event_id:237,26.439289,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.03087,2160.58374,0,0,0,phase,-0.63527
2016,December,L1,1165502931,875000000,1165502886,0,46,OMICRON,process:process_id:0,sngl_burst:event_id:310,26.439289,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.078463,3915.862305,0,0,0,phase,-0.43896
2016,December,L1,1165754541,875000000,1165754518,0,24,OMICRON,process:process_id:0,sngl_burst:event_id:403,26.439289,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.02015,1347.694336,0,0,0,phase,1.0445
2016,December,L1,1165761007,875000000,1165760956,0,52,OMICRON,process:process_id:0,sngl_burst:event_id:3215,14.73973,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.026746,1396.134155,0,0,0,phase,3.09762
2016,December,L1,1165855615,937500000,1165855589,0,27,OMICRON,process:process_id:0,sngl_burst:event_id:1278,28.740959,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.041102,2870.029297,0,0,0,phase,-1.01202
2016,December,L1,1166309617,875000000,1166309587,0,31,OMICRON,process:process_id:0,sngl_burst:event_id:640,26.439289,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.046675,2796.75,0,0,0,phase,2.57038
2016,December,L1,1166342770,875000000,1166342736,0,35,OMICRON,process:process_id:0,sngl_burst:event_id:7797,26.439289,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.030864,2031.136841,0,0,0,phase,2.86188
2016,December,L1,1166307932,875000000,1166307875,0,58,OMICRON,process:process_id:0,sngl_burst:event_id:3165,26.439289,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.040333,1599.192749,0,0,0,phase,-2.6017
2016,December,L1,1166368398,875000000,1166368372,0,27,OMICRON,process:process_id:0,sngl_burst:event_id:3377,26.439289,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.052278,3420.657715,0,0,0,phase,-2.20006
2016,December,L1,1166460327,875000000,1166460276,0,52,OMICRON,process:process_id:0,sngl_burst:event_id:64180,26.439289,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.024704,1130.918457,0,0,0,phase,1.89148
2016,December,L1,1166821113,875000000,1166821091,0,23,OMICRON,process:process_id:0,sngl_burst:event_id:1507,26.439289,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.024029,1430.498657,0,0,0,phase,-0.37915
2016,December,L1,1164826376,750000000,1164826335,0,42,OMICRON,process:process_id:0,sngl_burst:event_id:1135,11.00549,3900.092773,7792.185547,LSC-MCL_OUT_DQ,388.216003,1725.469727,0,0,0,phase,0.89599
2016,December,L1,1164833256,937500000,1164833212,0,45,OMICRON,process:process_id:0,sngl_burst:event_id:1067,28.740959,3900.092773,7792.185547,LSC-MCL_OUT_DQ,383.039001,3158.087646,0,0,0,phase,-2.43333
2016,December,L1,1165465526,937500000,1165465495,0,32,OMICRON,process:process_id:0,sngl_burst:event_id:989,28.740959,3900.092773,7792.185547,LSC-MCL_OUT_DQ,150.824005,1576.572021,0,0,0,phase,-2.21814
2016,December,L1,1165486467,875000000,1165486437,0,31,OMICRON,process:process_id:0,sngl_burst:event_id:1326,26.439289,3900.092773,7792.185547,LSC-MCL_OUT_DQ,138.639999,1206.751343,0,0,0,phase,0.63207
2016,December,L1,1165462286,875000000,1165462280,0,7,OMICRON,process:process_id:0,sngl_burst:event_id:237,26.439289,3900.092773,7792.185547,LSC-MCL_OUT_DQ,191.985001,2231.385498,0,0,0,phase,2.96712
2016,December,L1,1165502931,875000000,1165502886,0,46,OMICRON,process:process_id:0,sngl_burst:event_id:311,26.439289,3900.092773,7792.185547,LSC-MCL_OUT_DQ,502.328003,4127.975586,0,0,0,phase,-3.12435
2016,December,L1,1165754541,875000000,1165754518,0,24,OMICRON,process:process_id:0,sngl_burst:event_id:401,26.439289,3900.092773,7792.185547,LSC-MCL_OUT_DQ,126.838997,1350.357056,0,0,0,phase,-1.63167
2016,December,L1,1165761007,875000000,1165760956,0,52,OMICRON,process:process_id:0,sngl_burst:event_id:3214,14.43532,3900.092773,7792.185547,LSC-MCL_OUT_DQ,182.138,1909.868896,0,0,0,phase,-1.36281
2016,December,L1,1165855615,875000000,1165855589,0,27,OMICRON,process:process_id:0,sngl_burst:event_id:1276,26.439289,3900.092773,7792.185547,LSC-MCL_OUT_DQ,276.891998,3050.681885,0,0,0,phase,-0.47045
2016,December,L1,1166309617,875000000,1166309587,0,31,OMICRON,process:process_id:0,sngl_burst:event_id:644,26.439289,3900.092773,7792.185547,LSC-MCL_OUT_DQ,278.476013,2746.336914,0,0,0,phase,-0.13542
2016,December,L1,1166342770,875000000,1166342736,0,35,OMICRON,process:process_id:0,sngl_burst:event_id:7807,26.439289,3900.092773,7792.185547,LSC-MCL_OUT_DQ,214.707993,2270.806152,0,0,0,phase,0.1341
2016,December,L1,1166307932,875000000,1166307875,0,58,OMICRON,process:process_id:0,sngl_burst:event_id:3172,26.439289,3900.092773,7792.185547,LSC-MCL_OUT_DQ,269.630005,1780.75415,0,0,0,phase,1.02096
2016,December,L1,1166368398,875000000,1166368372,0,27,OMICRON,process:process_id:0,sngl_burst:event_id:3375,26.439289,3900.092773,7792.185547,LSC-MCL_OUT_DQ,314.640991,3349.004395,0,0,0,phase,1.38621
2016,December,L1,1166460327,875000000,1166460276,0,52,OMICRON,process:process_id:0,sngl_burst:event_id:64195,26.439289,3900.092773,7792.185547,LSC-MCL_OUT_DQ,154.975998,1153.403931,0,0,0,phase,-0.7889
2016,December,L1,1166821113,875000000,1166821091,0,23,OMICRON,process:process_id:0,sngl_burst:event_id:1514,26.439289,3900.092773,7792.185547,LSC-MCL_OUT_DQ,147.501007,1476.901855,0,0,0,phase,-3.0264
2016,December,L1,1165597140,945312023,1165597128,500000000,24.4375,OMICRON,process:process_id:0,sngl_burst:event_id:445,34.100979,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.112391,14122.83398,0,0,0,phase,2.04849
